studentID,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,smote_class
394,0,0,17,0,1,1,1,1,1,2,1,1,2,3,0,0,0,0,0,1,1,0,0,3,2,2,1,2,4,2,16,15,16,1
395,0,0,16,0,1,1,1,1,0,2,1,0,2,3,0,0,0,0,0,0,1,1,0,4,3,2,1,3,4,4,15,14,15,1
396,0,0,17,0,1,1,1,1,2,2,0,1,1,3,0,0,0,0,1,1,1,1,0,3,3,2,1,2,3,0,11,11,11,1
397,0,0,17,0,1,1,2,1,2,2,3,1,2,4,0,0,1,0,0,1,1,0,0,3,1,2,1,1,3,0,17,18,18,1
398,0,0,17,0,1,1,1,1,0,2,1,1,2,3,0,0,0,0,1,1,1,0,0,4,2,2,1,1,3,2,16,15,16,1
399,0,0,15,0,1,1,2,2,1,3,1,1,1,2,0,0,1,0,0,1,1,1,0,3,1,2,1,2,3,0,11,10,10,1
400,0,0,15,0,1,1,2,2,1,3,1,1,1,2,0,0,1,0,0,1,1,1,0,3,1,2,1,2,3,0,11,10,10,1
401,0,0,17,0,1,1,1,1,0,2,0,1,2,3,0,0,0,0,1,1,1,0,0,4,2,2,1,2,4,3,15,14,15,1
402,0,0,17,0,1,1,1,1,0,2,3,0,2,4,0,0,1,0,0,0,1,0,0,4,2,2,1,1,3,3,16,16,17,1
403,0,0,15,0,1,1,3,2,2,2,2,0,1,2,0,0,1,0,0,0,1,0,0,4,3,1,1,2,3,6,13,13,13,1
404,0,0,17,0,1,0,1,4,2,2,0,1,3,1,0,0,1,0,0,1,1,0,0,5,4,3,1,1,4,12,9,9,8,1
405,0,0,15,0,1,1,2,1,1,2,2,0,2,3,0,0,0,0,0,0,1,1,0,4,3,2,1,3,3,5,15,14,15,1
406,0,0,16,0,1,1,2,2,2,3,0,1,1,2,0,0,1,0,0,1,1,1,0,3,2,2,1,2,3,0,11,10,10,1
407,0,0,16,0,1,1,3,3,2,2,2,0,1,1,0,0,1,0,0,0,1,0,0,4,2,1,1,2,3,6,12,12,12,1
408,0,0,15,0,1,1,2,2,1,3,1,1,1,2,0,0,1,0,0,1,1,1,0,3,1,2,1,2,3,0,11,10,10,1
409,0,0,17,0,1,1,1,1,0,2,3,0,2,4,0,0,1,0,0,0,1,0,0,4,2,2,1,1,3,2,16,16,17,1
410,0,0,17,0,1,1,2,1,2,2,3,1,2,4,0,0,1,0,0,1,1,0,0,3,1,2,1,1,3,0,17,18,18,1
411,0,0,15,0,1,1,2,1,1,2,3,0,2,4,0,0,1,0,0,0,1,0,0,4,3,2,1,2,3,5,15,15,15,1
412,0,0,15,0,1,1,1,1,0,2,1,1,2,2,0,0,0,0,0,1,1,1,0,4,1,3,1,3,4,1,12,11,12,1
413,0,0,17,0,1,1,1,1,0,2,2,1,2,3,0,0,0,0,1,1,1,0,0,4,2,2,1,1,3,2,16,16,17,1
414,0,0,16,0,1,1,1,1,0,2,0,0,2,3,0,0,0,0,0,0,1,1,0,4,3,2,1,3,4,4,15,14,15,1
415,0,0,15,0,1,1,1,1,0,2,1,1,2,2,0,0,0,0,0,1,1,1,0,4,1,3,1,3,4,1,12,11,12,1
416,0,0,17,0,1,0,1,3,1,2,0,1,3,1,0,0,0,0,0,1,1,1,0,4,4,3,1,1,5,12,10,9,9,1
417,0,0,17,0,1,1,1,1,0,2,0,1,2,3,0,0,0,0,1,1,1,0,0,4,2,2,1,2,4,3,15,14,15,1
418,0,0,17,0,1,1,1,1,0,2,2,1,2,3,0,0,0,0,1,1,1,0,0,4,2,2,1,1,3,2,16,16,17,1
419,0,0,15,0,1,1,2,2,1,2,2,1,1,1,0,0,1,0,0,1,1,0,0,4,1,2,1,2,3,1,11,10,11,1
420,0,0,16,0,1,1,2,2,2,3,1,1,1,2,0,0,1,0,0,1,1,1,0,3,2,2,1,2,3,0,11,10,10,1
421,0,0,17,0,1,0,2,4,2,2,1,1,2,1,0,0,1,0,0,1,1,0,0,5,3,2,1,1,3,9,10,10,9,1
422,0,0,16,0,1,1,2,2,2,3,0,1,1,2,0,0,1,0,0,1,1,1,0,3,2,2,1,2,3,0,11,10,10,1
423,0,0,17,0,1,0,1,1,0,2,0,1,2,2,0,0,0,0,0,1,1,1,0,4,3,3,1,2,5,4,14,13,14,1
424,0,0,17,0,1,1,2,1,2,2,3,1,2,4,0,0,1,0,0,1,1,0,0,3,1,2,1,1,3,0,17,18,18,1
425,0,0,15,0,1,0,2,2,2,2,1,0,2,2,0,0,1,0,0,0,1,1,0,4,4,2,1,2,3,8,12,12,12,1
426,0,0,17,0,1,1,1,1,2,2,0,1,1,3,0,0,0,0,1,1,1,1,0,3,3,2,1,2,3,1,12,11,11,1
427,0,0,15,0,1,1,1,1,0,2,2,1,2,2,0,0,0,0,0,1,1,1,0,4,1,3,1,3,4,0,11,10,11,1
428,0,0,16,0,1,1,1,1,0,2,0,1,2,2,0,0,0,0,0,1,1,1,0,4,2,3,1,3,4,3,14,13,14,1
429,0,0,15,0,1,1,2,1,1,2,2,0,2,3,0,0,0,0,0,0,1,1,0,4,3,2,1,3,3,5,15,14,15,1
430,0,0,15,0,1,1,2,1,1,2,1,0,2,3,0,0,0,0,0,0,1,1,0,4,3,2,1,3,3,5,15,14,15,1
431,0,0,17,0,1,1,1,1,1,2,3,1,2,4,0,0,1,0,0,1,1,0,0,4,1,2,1,1,3,1,17,17,18,1
432,0,0,17,0,1,1,1,1,2,2,0,1,1,3,0,0,0,0,1,1,1,1,0,3,3,2,1,2,3,0,11,11,10,1
433,0,0,16,0,1,1,1,1,0,2,1,0,2,3,0,0,0,0,0,0,1,1,0,4,3,2,1,3,4,4,15,14,15,1
434,0,0,17,0,1,1,1,1,0,2,0,1,2,3,0,0,0,0,0,1,1,0,0,3,2,2,1,2,4,3,15,14,15,1
435,0,0,15,1,1,1,1,1,0,2,2,1,1,2,0,1,0,0,0,1,1,1,0,4,3,2,2,3,3,6,12,13,12,3
436,0,0,16,1,1,1,2,2,2,2,1,1,2,2,0,0,1,0,1,0,1,1,1,3,3,3,1,2,3,16,11,11,10,3
437,0,0,16,1,1,1,2,2,2,0,0,0,2,2,1,1,0,0,1,1,1,1,0,4,3,3,2,2,5,14,10,11,11,3
438,0,0,15,1,1,0,4,3,2,2,0,1,1,2,0,1,1,1,1,1,1,1,1,5,2,2,1,1,5,4,10,11,11,3
439,0,0,16,1,1,0,3,3,2,3,1,1,1,2,0,0,1,0,0,1,1,1,0,2,3,5,1,4,3,6,13,12,13,3
440,0,0,16,1,1,1,2,2,3,3,0,1,3,2,0,0,1,0,0,1,1,1,0,4,3,3,2,3,4,0,14,13,13,3
441,0,0,15,1,1,1,4,2,1,2,2,1,1,2,0,0,1,0,0,1,1,1,0,4,3,3,1,1,5,0,16,14,16,3
442,0,0,15,1,1,0,3,3,2,2,2,1,1,1,0,0,0,0,0,1,1,1,0,5,3,4,4,4,1,0,13,12,13,3
443,0,0,16,1,1,1,1,2,2,3,3,0,1,2,0,1,0,0,1,1,1,1,0,4,4,3,1,1,1,0,13,13,10,3
444,0,0,15,1,1,1,4,3,3,3,3,0,1,2,0,1,0,0,1,1,1,1,1,4,4,4,2,4,2,0,13,12,12,3
445,0,0,16,1,1,1,4,3,4,3,0,1,3,2,0,0,1,0,1,1,1,1,0,5,4,3,1,2,1,2,16,15,16,3
446,0,0,15,1,1,1,3,2,3,2,3,1,1,2,0,0,1,0,0,1,1,1,0,4,4,4,1,1,5,4,12,11,11,3
447,0,0,16,1,1,1,2,2,0,2,0,1,1,2,0,0,1,0,0,1,1,0,0,4,3,4,1,2,2,6,13,11,11,3
448,0,0,16,1,1,1,3,1,2,2,1,0,1,2,0,1,1,0,0,1,1,0,0,3,3,3,2,3,2,0,12,13,12,3
449,0,0,16,1,1,1,4,4,1,1,2,1,1,3,0,0,1,0,1,1,1,1,1,5,4,5,1,1,4,2,15,15,14,3
450,0,0,16,1,1,1,2,4,2,1,0,0,2,2,0,0,1,0,1,1,1,1,1,4,2,2,1,2,5,2,14,12,13,3
451,0,0,15,1,1,0,3,4,2,2,1,1,1,2,0,1,0,0,1,1,1,1,1,5,3,2,1,1,1,0,10,11,11,3
452,0,0,17,1,1,0,2,1,2,2,0,1,3,1,0,0,1,0,0,1,1,1,0,3,2,2,1,2,5,8,11,10,11,3
453,0,0,17,1,1,1,2,2,2,2,0,0,1,1,0,0,1,0,0,1,1,1,1,3,4,4,1,3,5,2,13,12,12,3
454,0,0,16,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,3,4,4,3,3,1,4,10,11,11,3
455,0,0,15,1,1,0,2,1,0,2,1,1,2,1,0,0,1,0,1,1,0,1,1,4,4,2,1,1,5,0,11,10,10,3
456,0,0,16,1,1,1,3,3,2,2,3,1,2,2,0,0,1,0,1,1,1,1,0,4,4,5,1,1,4,0,14,14,15,3
457,0,0,17,1,1,1,3,3,2,2,3,1,1,2,0,0,1,0,1,1,1,1,1,5,3,3,2,3,1,32,14,13,14,3
458,0,0,17,1,1,1,2,4,3,3,0,0,1,2,0,0,0,0,1,1,1,1,1,4,3,2,1,1,5,8,14,15,16,3
459,0,0,16,1,1,1,4,4,4,4,3,1,1,2,0,0,1,0,0,1,1,1,0,4,5,2,1,2,3,0,11,10,11,3
460,0,0,17,1,1,1,3,2,2,2,3,1,2,2,0,0,0,0,0,1,1,1,0,4,4,4,1,3,1,2,14,16,15,3
461,0,0,17,1,1,1,4,3,1,2,3,0,1,2,0,0,0,0,1,1,1,1,1,3,2,3,1,2,3,0,14,12,12,3
462,0,0,18,1,1,0,2,4,3,2,0,1,2,2,1,0,1,0,0,1,1,1,0,4,3,3,1,1,3,18,10,10,10,3
463,0,0,18,1,1,1,2,2,0,3,0,1,1,2,1,0,1,0,0,0,1,1,1,5,3,1,1,1,5,16,9,8,10,3
464,0,0,17,1,1,1,1,1,0,0,0,1,1,3,0,0,1,0,1,1,1,1,1,4,3,2,1,2,4,10,11,10,10,3
465,0,0,17,1,1,0,2,2,2,2,1,1,1,1,1,0,1,0,0,0,0,1,0,3,1,2,1,1,1,8,11,9,10,3
466,0,0,17,1,1,0,4,2,4,2,0,1,1,2,0,0,1,0,1,1,1,0,0,4,3,2,1,1,4,4,15,14,14,3
467,0,0,18,1,1,0,2,1,2,2,0,1,1,2,0,0,1,0,0,0,1,1,1,4,3,4,1,3,5,2,12,12,13,3
468,0,0,17,1,1,1,4,2,4,3,3,1,1,4,0,0,1,0,1,1,1,1,0,4,2,3,1,1,4,2,14,15,17,3
469,0,0,18,1,1,1,1,1,2,0,1,1,1,3,0,0,1,0,0,0,1,0,0,4,4,3,2,3,3,4,11,12,14,3
470,0,0,17,1,1,1,2,2,3,3,0,0,1,4,0,0,0,0,1,1,1,1,1,3,4,1,1,1,2,2,10,11,12,3
471,0,0,18,1,1,1,1,1,2,2,1,1,2,2,0,0,1,0,0,0,1,0,0,4,4,3,1,1,3,2,13,13,13,3
472,0,0,17,1,1,1,2,2,3,2,0,1,2,2,0,1,1,0,0,1,1,1,1,4,4,4,2,3,5,6,12,12,12,3
473,0,0,18,1,1,1,4,3,2,2,1,2,2,2,0,0,1,0,0,1,1,1,1,4,4,5,1,2,2,0,13,14,14,3
474,0,0,18,1,1,0,4,4,1,2,1,1,1,2,0,0,1,1,0,1,1,1,1,4,2,4,1,1,4,0,14,15,15,3
475,0,0,18,1,1,1,4,3,1,3,0,1,2,1,0,0,1,0,0,1,1,1,0,3,2,4,1,4,1,8,12,12,15,3
476,0,0,17,1,1,0,3,3,3,2,1,1,1,2,0,1,1,0,0,1,1,1,0,5,3,3,1,1,5,0,12,12,13,3
477,0,0,17,1,1,1,2,1,2,2,1,0,1,2,0,0,0,0,1,1,1,1,0,4,2,3,2,2,2,2,11,12,14,3
478,0,0,19,1,1,0,1,1,2,2,0,2,3,2,2,0,1,0,0,0,1,1,1,5,3,4,1,1,4,2,8,8,9,3
479,0,0,17,1,1,1,0,2,0,0,1,0,2,3,0,0,0,0,0,1,1,1,0,3,3,3,2,3,2,0,14,14,15,3
480,0,0,18,1,1,1,2,2,2,2,1,2,1,2,0,0,0,0,1,0,1,1,1,4,3,3,1,1,2,0,10,9,12,3
481,0,0,18,1,1,1,3,3,3,3,1,1,1,4,0,0,1,0,0,1,1,1,0,5,3,3,1,1,1,4,14,14,15,3
482,0,0,19,1,1,0,2,3,0,2,1,2,2,1,1,0,0,0,0,1,0,1,0,2,2,3,3,4,5,16,10,11,11,3
483,0,0,21,1,1,1,4,4,2,2,3,2,1,3,2,0,0,1,1,1,1,1,0,3,3,2,1,1,5,0,9,12,12,3
484,0,0,18,1,1,1,4,2,4,2,0,1,1,2,0,0,1,0,1,1,1,1,0,4,2,2,1,1,3,0,14,17,17,3
485,0,0,18,1,1,0,2,2,3,2,3,1,2,2,0,0,1,0,0,1,1,1,0,4,1,4,1,3,4,10,14,17,17,3
486,0,0,16,1,1,0,2,3,2,1,0,0,1,2,0,0,1,0,0,1,1,1,0,4,2,2,1,1,5,0,12,12,13,3
487,0,0,18,1,1,0,4,3,1,2,1,1,1,2,0,0,1,0,0,1,1,1,1,4,2,4,1,1,3,0,13,14,14,3
488,0,0,16,1,1,1,2,2,2,2,2,1,1,2,0,0,1,0,1,0,1,1,1,4,3,3,1,2,1,27,13,12,12,3
489,0,0,17,1,1,1,1,1,2,0,1,0,1,2,0,0,0,0,0,0,1,0,0,4,3,3,2,2,2,3,11,12,14,3
490,0,0,15,1,1,0,3,2,2,2,0,1,1,2,0,0,1,0,0,1,1,1,0,4,2,2,1,1,5,4,10,11,11,3
491,0,0,15,1,1,0,3,3,2,2,2,0,1,1,0,0,0,0,0,1,1,1,0,4,3,4,3,4,1,0,13,12,12,3
492,0,0,15,1,1,1,1,1,0,2,0,1,1,2,0,0,0,0,0,1,1,0,0,4,3,3,1,2,2,6,12,11,11,3
493,0,0,17,1,1,0,1,1,0,0,0,1,1,2,0,0,1,0,0,1,1,1,0,3,2,2,1,2,4,9,11,10,10,3
494,0,0,17,1,1,0,2,3,3,2,0,0,1,2,0,0,0,0,0,1,1,1,0,4,2,2,1,1,4,8,14,15,16,3
495,0,0,16,1,1,1,1,1,1,0,0,0,1,2,0,0,0,0,1,1,1,1,0,4,3,2,1,2,4,12,10,10,10,3
496,0,0,17,1,1,1,3,2,2,2,2,1,1,2,0,0,0,0,0,1,1,1,0,4,3,3,1,2,1,2,14,15,15,3
497,0,0,16,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,3,4,3,2,3,1,4,10,11,11,3
498,0,0,16,1,1,1,2,1,2,2,1,0,1,2,0,0,0,0,0,1,1,0,0,3,2,3,2,2,2,1,11,12,13,3
499,0,0,17,1,1,0,1,1,0,0,0,1,1,2,0,0,1,0,0,1,1,1,0,3,2,2,1,2,4,9,11,10,10,3
500,0,0,16,1,1,1,1,1,1,0,0,0,1,2,0,0,0,0,1,1,1,1,0,4,3,2,1,2,4,12,10,10,10,3
501,0,0,16,1,1,0,2,2,2,2,0,1,2,2,0,0,1,0,0,0,1,1,0,3,3,3,1,1,3,16,10,10,10,3
502,0,0,15,1,1,1,1,2,2,3,3,0,1,2,0,1,0,0,1,1,1,1,0,4,4,3,1,1,1,0,13,12,10,3
503,0,0,16,1,1,1,3,2,3,2,0,1,2,2,0,0,0,0,0,1,1,1,0,4,4,3,1,2,1,2,15,15,15,3
504,0,0,15,1,1,1,4,3,3,3,3,0,1,2,0,0,0,0,0,1,1,1,0,4,4,2,1,2,2,0,11,10,11,3
505,0,0,15,1,1,0,3,2,2,2,2,1,1,2,0,0,1,0,0,1,1,1,0,4,3,3,1,1,5,4,11,11,11,3
506,0,0,18,1,1,0,4,2,3,2,0,1,1,2,0,0,1,0,0,1,1,1,0,4,2,2,1,1,3,0,14,16,16,3
507,0,0,18,1,1,0,4,3,1,2,1,1,1,2,0,0,1,0,0,1,1,1,1,4,3,4,1,1,2,0,13,14,14,3
508,0,0,16,1,1,1,3,1,1,2,1,0,1,2,0,0,0,0,0,1,1,0,0,3,2,3,1,2,2,0,12,12,12,3
509,0,0,18,1,1,0,2,3,2,2,0,1,1,2,1,0,1,0,0,0,1,1,0,4,3,2,1,1,3,17,9,9,10,3
510,0,0,17,1,1,1,4,2,4,2,0,1,1,2,0,0,1,0,1,1,1,1,0,4,2,2,1,1,3,0,14,16,17,3
511,0,0,15,1,1,1,4,3,2,2,3,0,1,2,0,0,0,0,1,1,1,1,1,3,3,3,1,3,2,0,13,12,12,3
512,0,0,17,1,1,1,4,2,4,2,2,1,1,3,0,0,1,0,1,1,1,1,0,4,2,2,1,1,3,1,14,15,17,3
513,0,0,17,1,1,1,4,2,4,2,0,1,1,2,0,0,1,0,1,1,1,1,0,4,2,2,1,1,3,0,14,16,17,3
514,0,0,16,1,1,0,2,2,1,0,0,0,2,1,1,0,0,0,0,1,0,1,0,3,2,3,2,2,5,14,10,11,11,3
515,0,0,16,1,1,0,4,2,4,2,0,1,1,2,0,0,1,0,1,1,1,0,0,4,3,2,1,1,3,3,15,14,14,3
516,0,0,15,1,1,0,3,2,2,2,0,1,1,2,0,0,1,0,0,1,1,1,0,4,2,2,1,1,5,4,10,11,11,3
517,0,0,17,1,1,1,1,1,2,2,1,0,1,2,0,0,0,0,0,0,1,0,0,4,3,3,1,1,2,2,12,12,13,3
518,0,0,16,1,1,0,4,2,4,2,0,1,1,2,0,0,1,0,1,1,1,0,0,4,3,2,1,1,2,3,15,14,14,3
519,0,0,16,1,1,1,3,2,2,2,1,1,2,2,0,0,0,0,0,1,1,1,0,4,4,3,1,2,1,2,14,15,15,3
520,0,0,18,1,1,0,2,2,2,2,2,1,2,1,0,0,1,0,0,1,1,1,0,3,1,4,1,3,3,9,13,15,16,3
521,0,0,16,1,1,1,3,3,2,2,2,1,2,2,0,0,1,0,0,1,1,1,0,4,4,5,1,1,3,0,13,14,14,3
522,0,0,15,1,1,1,3,2,2,2,2,0,1,2,0,1,0,0,0,1,1,0,0,3,3,3,2,3,2,0,12,12,12,3
523,0,0,15,1,1,0,3,2,2,2,0,1,1,2,0,0,1,0,0,1,1,1,0,4,2,2,1,1,5,4,10,11,11,3
524,0,0,17,1,1,1,1,1,2,0,1,0,1,2,0,0,0,0,0,0,1,0,0,4,3,3,2,2,2,3,11,12,14,3
525,0,0,17,1,1,1,1,1,2,1,1,0,1,2,0,0,0,0,0,0,1,0,0,4,2,3,2,2,2,2,11,12,14,3
526,0,0,17,1,1,0,2,1,2,2,0,1,1,1,0,0,1,0,0,0,0,1,0,3,1,2,1,1,1,8,11,9,10,3
527,0,0,17,1,1,1,1,2,0,0,1,0,2,2,0,0,0,0,0,1,1,1,0,3,3,3,1,3,1,0,14,14,15,3
528,0,0,16,1,1,1,2,2,2,2,0,1,1,2,0,0,1,0,0,1,1,0,0,4,3,4,1,2,4,6,12,11,11,3
529,0,0,16,1,1,1,2,3,2,1,0,0,2,2,0,0,1,0,0,1,1,1,0,4,2,2,1,2,4,1,14,12,13,3
530,0,0,16,1,1,1,3,1,1,2,1,0,1,2,0,0,0,0,0,1,1,0,0,3,2,3,1,2,2,0,12,12,12,3
531,0,0,17,1,1,1,0,1,1,1,1,0,2,2,0,0,0,0,0,0,1,0,0,3,3,3,1,1,2,1,13,13,13,3
532,0,0,17,1,1,1,2,1,2,2,0,0,1,2,0,0,0,0,1,1,1,1,0,3,2,2,1,1,2,2,10,11,13,3
533,0,0,16,1,1,1,3,3,1,1,2,1,1,2,0,0,1,0,1,1,1,1,0,4,4,5,1,1,4,0,14,14,14,3
534,0,0,16,1,1,1,3,2,2,2,2,1,2,2,0,0,0,0,0,1,1,1,0,4,4,3,1,2,1,2,14,15,15,3
535,0,0,16,1,1,0,3,3,1,3,0,1,1,1,0,0,1,0,0,1,1,1,0,2,2,4,1,4,2,6,12,12,13,3
536,0,0,15,1,1,1,1,1,1,2,1,1,1,2,0,1,0,0,0,1,1,1,0,4,3,2,2,3,3,6,12,12,12,3
537,0,0,17,1,1,1,3,3,2,2,1,1,2,2,0,0,1,0,0,1,1,1,0,4,4,5,1,1,2,0,13,14,14,3
538,0,0,16,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,3,3,4,2,2,1,4,10,11,11,3
539,0,0,15,1,1,1,2,2,2,2,2,0,1,1,0,0,1,0,0,1,1,1,0,3,4,4,1,1,5,3,12,11,11,3
540,0,0,18,1,1,1,1,1,2,1,1,1,1,2,0,0,1,0,0,0,1,0,0,4,4,3,1,1,3,2,12,12,13,3
541,0,0,17,1,1,0,4,4,1,1,1,1,1,2,0,0,1,0,0,1,1,1,1,4,2,4,1,1,4,0,14,15,14,3
542,0,0,15,1,1,0,3,3,2,2,0,1,1,2,0,1,0,0,1,1,1,1,1,5,2,2,1,1,2,1,10,11,11,3
543,0,0,18,1,1,0,2,3,1,2,0,1,1,2,1,0,1,0,0,0,1,1,0,4,3,2,1,1,3,17,9,9,10,3
544,0,0,16,1,1,0,2,2,1,2,0,1,1,1,0,0,1,0,0,0,0,0,0,3,1,2,1,1,1,7,11,9,10,3
545,0,0,17,1,1,1,1,1,2,1,1,0,1,2,0,0,0,0,0,0,1,0,0,4,2,3,2,2,2,2,11,12,14,3
546,0,0,17,1,1,0,2,2,1,0,0,0,2,1,1,0,0,0,0,1,0,1,0,3,2,3,2,2,5,14,10,11,11,3
547,0,0,17,1,1,1,4,2,4,2,1,1,1,2,0,0,1,0,1,1,1,1,0,4,2,2,1,1,3,0,14,16,17,3
548,0,0,17,1,1,0,2,1,2,2,0,1,1,1,0,0,1,0,0,0,0,1,0,3,1,2,1,1,2,8,11,9,10,3
549,0,0,17,1,1,1,3,2,2,2,2,1,1,2,0,0,0,0,0,1,1,1,0,4,3,3,1,2,1,2,14,15,15,3
550,0,0,16,1,1,1,2,2,0,2,0,1,1,1,0,0,1,0,0,1,1,0,0,3,2,4,1,2,1,6,12,11,12,3
551,0,0,18,1,1,0,2,2,1,2,0,1,1,2,1,0,1,0,0,0,1,1,0,4,3,1,1,1,4,16,9,8,10,3
552,0,0,18,1,1,0,2,3,0,2,1,1,1,1,0,0,0,0,0,1,0,1,0,2,2,3,2,3,4,17,10,11,11,3
553,0,0,16,1,1,1,2,2,2,0,0,0,2,2,0,0,0,0,1,0,1,1,0,3,3,3,1,2,4,14,10,11,10,3
554,0,0,16,1,1,0,2,3,2,1,0,0,1,2,0,0,1,0,0,1,1,1,0,4,2,2,1,1,5,1,13,12,13,3
555,0,0,17,1,1,1,1,1,2,2,1,0,1,2,0,0,0,0,0,0,1,0,0,4,3,3,1,1,2,2,12,12,13,3
556,0,0,18,1,1,0,1,1,2,2,0,1,1,2,0,0,1,0,0,0,1,1,1,4,3,4,1,2,4,2,11,11,12,3
557,0,0,17,1,1,1,3,2,3,3,1,1,1,4,0,0,1,0,0,1,1,1,0,4,2,3,1,1,1,3,14,14,15,3
558,0,0,16,1,1,1,4,3,1,2,3,0,1,2,0,0,0,0,1,1,1,1,1,3,2,3,1,2,2,0,13,12,12,3
559,0,0,18,1,1,0,2,3,2,2,0,1,2,1,1,0,0,0,0,1,0,1,0,3,2,3,1,1,3,17,10,10,10,3
560,0,0,18,1,1,0,4,3,1,2,0,1,1,2,0,0,1,0,0,1,1,1,0,4,2,3,1,1,3,0,14,15,15,3
561,0,0,15,1,1,0,2,2,2,2,0,1,2,1,0,0,0,0,0,1,1,1,0,4,3,3,2,3,3,0,13,12,13,3
562,0,0,18,1,1,0,2,2,0,2,1,1,2,1,0,0,0,0,0,0,0,1,0,2,2,3,2,3,4,16,10,11,10,3
563,0,0,18,1,1,0,4,3,1,2,1,1,1,2,0,0,1,0,0,1,1,1,1,4,3,4,1,1,2,0,13,14,14,3
564,0,0,17,1,1,1,2,2,0,2,0,1,1,2,0,0,1,0,0,0,1,1,1,4,3,1,1,1,4,16,9,8,10,3
565,0,0,16,1,1,0,2,2,2,2,1,1,1,2,0,0,0,0,1,0,1,1,1,4,3,2,1,1,1,0,10,9,11,3
566,0,0,15,1,1,0,3,4,2,2,1,1,1,2,0,0,0,0,0,1,1,1,0,4,3,2,1,1,1,0,10,10,11,3
567,0,0,17,1,1,0,3,2,3,2,0,0,1,2,0,0,0,0,1,1,1,0,0,4,3,2,1,1,4,4,14,14,14,3
568,0,0,16,1,1,0,4,2,4,2,0,1,2,2,0,0,1,0,1,1,1,0,0,4,3,2,1,1,1,2,15,14,15,3
569,0,0,16,1,1,0,2,3,2,1,0,0,1,2,0,0,1,0,1,1,1,0,0,4,2,2,1,1,4,2,14,12,13,3
570,0,0,15,1,1,1,1,1,0,2,1,1,1,2,0,0,0,0,0,1,1,0,0,4,3,2,1,2,2,6,12,12,11,3
571,0,0,17,1,1,0,2,1,2,2,0,1,1,2,0,0,1,0,0,0,1,1,1,4,3,4,1,3,5,5,12,12,12,3
572,0,0,15,1,1,1,1,1,0,2,1,1,1,2,0,0,0,0,0,1,1,0,0,4,3,2,1,2,2,6,12,12,11,3
573,0,0,16,1,1,0,2,3,2,2,1,1,1,2,0,0,0,0,1,0,1,1,1,4,3,2,1,1,1,0,10,10,11,3
574,0,0,17,1,1,0,3,2,3,2,0,1,1,3,0,0,1,0,0,1,1,0,0,4,3,2,1,1,1,4,14,14,14,3
575,0,0,18,1,1,0,1,1,2,2,0,1,1,2,0,0,1,0,0,0,1,1,1,4,3,4,1,2,4,2,11,11,12,3
576,0,0,17,1,1,0,2,2,2,2,0,1,1,2,0,0,1,0,0,0,1,1,0,4,3,3,1,1,5,0,12,12,13,3
577,0,0,16,1,1,1,3,3,1,1,2,1,1,2,0,0,1,0,1,1,1,1,0,4,4,5,1,1,4,0,14,14,14,3
578,0,0,17,1,1,1,2,2,2,2,0,0,1,1,0,0,1,0,0,1,1,1,1,3,4,4,1,3,5,5,12,12,12,3
579,0,0,17,1,1,1,4,2,4,2,0,1,1,2,0,0,1,0,1,1,1,1,0,4,2,2,1,1,2,0,14,16,16,3
580,0,1,15,0,0,1,4,3,4,0,0,1,1,2,0,0,1,0,1,1,1,1,1,4,5,2,1,1,5,0,13,14,15,4
581,0,1,16,0,0,0,4,4,2,4,3,1,2,3,0,0,1,0,1,1,1,1,1,2,4,3,1,1,5,4,13,13,13,4
582,0,1,16,0,0,1,4,3,3,2,3,1,2,1,0,1,1,1,1,0,1,1,0,3,3,3,1,1,4,6,9,11,11,4
583,0,1,15,0,0,1,4,4,2,2,1,0,4,4,0,0,1,0,1,1,1,1,1,1,3,5,3,5,1,8,12,10,11,4
584,0,1,15,0,0,1,2,1,1,3,3,1,1,2,0,0,0,0,1,1,1,1,1,5,4,2,1,1,5,4,10,9,10,4
585,0,1,17,0,0,1,1,3,2,2,0,0,3,2,1,0,1,0,1,1,1,1,0,5,2,4,1,4,5,14,12,11,11,4
586,0,1,16,0,0,1,4,4,4,4,0,1,1,1,0,0,0,0,1,1,1,1,0,3,5,5,2,5,4,8,14,14,15,4
587,0,1,15,0,0,1,3,4,0,4,0,1,4,2,0,0,1,0,0,1,1,0,1,5,3,3,1,1,5,2,12,11,11,4
588,0,1,17,0,0,1,3,4,0,2,0,1,3,2,0,0,0,0,0,1,1,0,0,5,4,5,2,4,5,2,10,9,10,4
589,0,1,15,0,0,1,2,3,0,3,0,1,1,2,0,1,0,1,1,1,1,0,0,4,4,4,1,1,1,0,7,8,8,4
590,0,1,16,0,0,1,2,2,0,2,0,1,3,1,0,0,0,0,0,0,1,0,0,4,2,2,1,2,3,4,12,10,11,4
591,0,1,17,0,0,1,3,2,2,2,0,1,2,2,2,1,1,0,0,1,1,1,1,4,4,4,1,4,3,4,7,6,8,4
